"State Exports by NAICS Commodities"
"Current date: 10/21/2020 3:05 PM (Eastern Daylight Time)"
"State","Country","Time","Total Exports Value ($US)",
"Arizona","Brazil","2019","559,102,069"
"Arizona","British Indian Ocean Territories","2016","14,815"
"Arizona","British Indian Ocean Territories","2017","32,800"
"Arizona","British Indian Ocean Territories","2018","22,875"
"Arizona","British Indian Ocean Territories","2019","15,724"
"Arizona","British Virgin Islands","2015","867,373"
"Arizona","British Virgin Islands","2016","221,742"
"Arizona","British Virgin Islands","2017","70,680"
"Arizona","British Virgin Islands","2018","223,052"
"Arizona","British Virgin Islands","2019","214,853"
"Arizona","Brunei","2015","1,364,192"
"Arizona","Brunei","2016","184,422"
"Arizona","Brunei","2017","191,502"
"Arizona","Brunei","2018","88,757"
"Arizona","Brunei","2019","897,966"
"Arizona","Bulgaria","2015","1,827,812"
"Arizona","Bulgaria","2016","2,313,286"
"Arizona","Bulgaria","2017","4,019,139"
"Arizona","Bulgaria","2018","3,741,572"
"Arizona","Bulgaria","2019","5,630,587"
"Arizona","Burkina Faso","2015","519,241"
"Arizona","Burkina Faso","2016","496,701"
"Arizona","Burkina Faso","2017","2,953,733"
"Arizona","Burkina Faso","2018","1,228,198"
"Arizona","Burkina Faso","2019","1,114,196"
"Arizona","Burma","2015","12,192,964"
"Arizona","Burma","2016","285,168"
"Arizona","Burma","2017","1,003,929"
"Arizona","Burma","2018","4,270,539"
"Arizona","Burma","2019","1,851,550"
"Arizona","Burundi","2015","5,107"
"Arizona","Burundi","2016","5,000"
"Arizona","Burundi","2019","5,000"
"Arizona","Cabo Verde","2015","40,126"
"Arizona","Cabo Verde","2017","12,678"
"Arizona","Cabo Verde","2018","33,261"
"Arizona","Cabo Verde","2019","39,876"
"Arizona","Cambodia","2015","1,878,999"
"Arizona","Cambodia","2016","550,849"
"Arizona","Cambodia","2017","2,161,207"
"Arizona","Cambodia","2018","2,161,582"
"Arizona","Cambodia","2019","3,995,064"
"Arizona","Cameroon","2015","576,486"
"Arizona","Cameroon","2016","596,703"
"Arizona","Cameroon","2017","590,856"
"Arizona","Cameroon","2018","152,935"
"Arizona","Cameroon","2019","173,321"
"Arizona","Canada","2015","2,303,254,590"
"Arizona","Canada","2016","2,138,143,929"
"Arizona","Canada","2017","2,153,612,308"
"Arizona","Canada","2018","2,244,929,452"
"Arizona","Canada","2019","2,199,431,278"
"Arizona","Cayman Islands","2015","205,308"
"Arizona","Cayman Islands","2016","498,854"
"Arizona","Cayman Islands","2017","428,485"
"Arizona","Cayman Islands","2018","703,059"
"Arizona","Cayman Islands","2019","816,060"
"Arizona","Central African Republic","2015","72,454"
"Arizona","Central African Republic","2016","32,037"
"Arizona","Central African Republic","2017","529,298"
"Arizona","Central African Republic","2018","285,878"
"Arizona","Central African Republic","2019","341,273"
"Arizona","Chad","2015","21,401"
"Arizona","Chad","2016","43,210"
"Arizona","Chad","2017","10,656"
"Arizona","Chad","2018","446,868"
"Arizona","Chad","2019","28,380"
"Arizona","Chile","2015","61,670,123"
"Arizona","Chile","2016","43,422,464"
"Arizona","Chile","2017","130,808,643"
"Arizona","Chile","2018","112,616,850"
"Arizona","Chile","2019","191,215,298"
"Arizona","China","2015","1,263,395,741"
"Arizona","China","2016","1,210,330,568"
"Arizona","China","2017","1,190,205,909"
"Arizona","China","2018","1,199,018,694"
"Arizona","China","2019","1,087,075,620"
"Arizona","Christmas Island","2019","16,371"
"Arizona","Colombia","2015","37,131,961"
"Arizona","Colombia","2016","27,648,688"
"Arizona","Colombia","2017","20,580,544"
"Arizona","Colombia","2018","123,592,555"
"Arizona","Colombia","2019","47,210,236"
"Arizona","Congo (Brazzaville)","2015","107,971"
"Arizona","Congo (Brazzaville)","2016","8,428"
"Arizona","Congo (Brazzaville)","2017","52,319"
"Arizona","Congo (Brazzaville)","2018","93,443"
"Arizona","Congo (Brazzaville)","2019","1,099,805"
"Arizona","Congo (Kinshasa)","2015","2,857,663"
"Arizona","Congo (Kinshasa)","2016","1,814,512"
"Arizona","Congo (Kinshasa)","2017","1,359,758"
"Arizona","Congo (Kinshasa)","2018","1,897,879"
"Arizona","Congo (Kinshasa)","2019","1,102,669"
"Arizona","Cook Islands","2015","11,506"
"Arizona","Cook Islands","2016","3,562"
"Arizona","Cook Islands","2017","32,142"
"Arizona","Cook Islands","2018","24,000"
"Arizona","Costa Rica","2015","20,436,883"
"Arizona","Costa Rica","2016","41,750,539"
"Arizona","Costa Rica","2017","35,000,891"
"Arizona","Costa Rica","2018","43,434,714"
"Arizona","Costa Rica","2019","58,724,879"
"Arizona","Cote d'Ivoire","2015","638,681"
"Arizona","Cote d'Ivoire","2016","2,769,770"
"Arizona","Cote d'Ivoire","2017","1,291,447"
"Arizona","Cote d'Ivoire","2018","1,557,279"
"Arizona","Cote d'Ivoire","2019","2,037,433"
"Arizona","Croatia","2015","1,662,445"
"Arizona","Croatia","2016","2,474,054"
"Arizona","Croatia","2017","2,387,337"
"Arizona","Croatia","2018","2,391,526"
"Arizona","Croatia","2019","5,680,003"
"Arizona","Cuba","2016","6,830"
"Arizona","Cuba","2019","1,261,260"
"Arizona","Curacao","2015","141,873"
"Arizona","Curacao","2016","184,642"
"Arizona","Curacao","2017","96,386"
"Arizona","Curacao","2018","199,702"
"Arizona","Curacao","2019","174,724"
"Arizona","Cyprus","2015","310,162"
"Arizona","Cyprus","2016","291,114"
"Arizona","Cyprus","2017","559,342"
"Arizona","Cyprus","2018","1,168,577"
"Arizona","Cyprus","2019","359,660"
"Arizona","Czech Republic","2015","87,064,749"
"Arizona","Czech Republic","2016","77,664,524"
"Arizona","Czech Republic","2017","74,971,773"
"Arizona","Czech Republic","2018","77,144,175"
"Arizona","Czech Republic","2019","70,260,044"
"Arizona","Denmark","2015","36,371,051"
"Arizona","Denmark","2016","33,029,698"
"Arizona","Denmark","2017","33,721,646"
"Arizona","Denmark","2018","50,351,905"
"Arizona","Denmark","2019","45,644,485"
"Arizona","Djibouti","2015","275,367"
"Arizona","Djibouti","2016","41,064"
"Arizona","Djibouti","2017","48,560"
"Arizona","Djibouti","2018","50,000"
"Arizona","Djibouti","2019","86,161"
"Arizona","Dominica","2015","3,882"
"Arizona","Dominica","2016","36,203"
"Arizona","Dominica","2017","78,228"
"Arizona","Dominica","2018","64,790"
"Arizona","Dominica","2019","173,411"
"Arizona","Dominican Republic","2015","19,180,903"
"Arizona","Dominican Republic","2016","55,824,779"
"Arizona","Dominican Republic","2017","5,824,713"
"Arizona","Dominican Republic","2018","11,753,571"
"Arizona","Dominican Republic","2019","21,270,162"
"Arizona","Ecuador","2015","6,890,824"
"Arizona","Ecuador","2016","5,931,873"
"Arizona","Ecuador","2017","6,451,459"
"Arizona","Ecuador","2018","10,384,323"
"Arizona","Ecuador","2019","7,058,866"
"Arizona","Egypt","2015","24,943,089"
"Arizona","Egypt","2016","13,240,761"
"Arizona","Egypt","2017","11,864,346"
"Arizona","Egypt","2018","20,124,136"
"Arizona","Egypt","2019","42,995,644"
"Arizona","El Salvador","2015","20,793,648"
"Arizona","El Salvador","2016","4,062,228"
"Arizona","El Salvador","2017","5,496,308"
"Arizona","El Salvador","2018","7,589,160"
"Arizona","El Salvador","2019","6,134,874"
"Arizona","Equatorial Guinea","2015","90,958"
"Arizona","Equatorial Guinea","2016","309,168"
"Arizona","Equatorial Guinea","2017","87,729"
"Arizona","Equatorial Guinea","2018","160,455"
"Arizona","Equatorial Guinea","2019","261,626"
"Arizona","Eritrea","2016","32,050"
"Arizona","Eritrea","2018","29,995"
"Arizona","Estonia","2015","3,002,798"
"Arizona","Estonia","2016","7,206,549"
"Arizona","Estonia","2017","1,387,398"
"Arizona","Estonia","2018","2,814,681"
"Arizona","Estonia","2019","2,536,592"
"Arizona","Eswatini","2015","1,009,120"
"Arizona","Eswatini","2016","934,401"
"Arizona","Eswatini","2017","1,063,248"
"Arizona","Eswatini","2018","1,083,751"
"Arizona","Eswatini","2019","510,136"
"Arizona","Ethiopia","2015","7,676,145"
"Arizona","Ethiopia","2016","10,830,851"
"Arizona","Ethiopia","2017","7,822,582"
"Arizona","Ethiopia","2018","21,514,739"
"Arizona","Ethiopia","2019","6,442,086"
"Arizona","Falkland Islands (Islas Malvinas)","2015","42,380"
"Arizona","Falkland Islands (Islas Malvinas)","2017","174,250"
"Arizona","Falkland Islands (Islas Malvinas)","2018","22,048"
"Arizona","Falkland Islands (Islas Malvinas)","2019","33,850"
"Arizona","Faroe Islands","2015","3,885"
"Arizona","Faroe Islands","2016","226,006"
"Arizona","Faroe Islands","2017","11,343"
"Arizona","Faroe Islands","2019","2,780"
"Arizona","Fiji","2015","483,802"
"Arizona","Fiji","2016","730,852"
"Arizona","Fiji","2017","574,851"
"Arizona","Fiji","2018","1,430,633"
"Arizona","Fiji","2019","948,164"
"Arizona","Finland","2015","11,121,214"
"Arizona","Finland","2016","10,305,899"
"Arizona","Finland","2017","10,614,621"
"Arizona","Finland","2018","43,291,024"
"Arizona","Finland","2019","44,672,015"
"Arizona","France","2015","463,998,068"
"Arizona","France","2016","471,277,179"
"Arizona","France","2017","469,999,435"
"Arizona","France","2018","566,846,079"
"Arizona","France","2019","682,373,111"
"Arizona","French Guiana","2015","288,379"
"Arizona","French Guiana","2016","19,280"
"Arizona","French Guiana","2017","57,066"
"Arizona","French Guiana","2018","2,960"
"Arizona","French Guiana","2019","36,320"
"Arizona","French Polynesia","2015","924,137"
"Arizona","French Polynesia","2016","536,751"
"Arizona","French Polynesia","2017","2,905,091"
"Arizona","French Polynesia","2018","5,227,122"
"Arizona","French Polynesia","2019","1,153,204"
"Arizona","French Southern and Antarctic Lands","2015","11,275"
"Arizona","French Southern and Antarctic Lands","2016","25,948"
"Arizona","Gabon","2015","235,418"
"Arizona","Gabon","2016","155,541"
"Arizona","Gabon","2017","27,495"
"Arizona","Gabon","2018","195,579"
"Arizona","Gabon","2019","74,083"
"Arizona","Gambia","2016","84,899"
"Arizona","Gambia","2017","3,545"
"Arizona","Gambia","2019","20,000"
"Arizona","Georgia","2015","314,577"
"Arizona","Georgia","2016","2,360,720"
"Arizona","Georgia","2017","545,571"
"Arizona","Georgia","2018","1,210,686"
"Arizona","Georgia","2019","3,242,669"
"Arizona","Germany","2015","829,946,371"
"Arizona","Germany","2016","726,487,880"
"Arizona","Germany","2017","692,210,868"
"Arizona","Germany","2018","745,620,036"
"Arizona","Germany","2019","744,388,710"
"Arizona","Ghana","2015","6,744,374"
"Arizona","Ghana","2016","9,127,700"
"Arizona","Ghana","2017","7,972,307"
"Arizona","Ghana","2018","7,999,435"
"Arizona","Ghana","2019","6,832,929"
"Arizona","Gibraltar","2017","17,611"
"Arizona","Gibraltar","2018","4,499"
"Arizona","Greece","2015","2,811,726"
"Arizona","Greece","2016","3,053,376"
"Arizona","Greece","2017","5,592,205"
"Arizona","Greece","2018","6,629,027"
"Arizona","Greece","2019","32,276,255"
"Arizona","Greenland","2015","262,101"
"Arizona","Greenland","2016","170,286"
"Arizona","Greenland","2017","124,678"
"Arizona","Greenland","2018","204,622"
"Arizona","Greenland","2019","246,831"
"Arizona","Grenada","2015","15,542"
"Arizona","Grenada","2016","104,205"
"Arizona","Grenada","2017","17,399"
"Arizona","Grenada","2018","125,303"
"Arizona","Grenada","2019","21,917"
"Arizona","Guadeloupe","2015","27,206"
"Arizona","Guadeloupe","2016","41,920"
"Arizona","Guadeloupe","2017","62,163"
"Arizona","Guadeloupe","2018","22,739"
"Arizona","Guadeloupe","2019","112,774"
"Arizona","Guatemala","2015","7,194,762"
"Arizona","Guatemala","2016","8,666,007"
"Arizona","Guatemala","2017","6,458,032"
"Arizona","Guatemala","2018","11,233,038"
"Arizona","Guatemala","2019","10,112,017"
"Arizona","Guinea","2015","134,041"
"Arizona","Guinea","2016","308,398"
"Arizona","Guinea","2017","489,467"
"Arizona","Guinea","2018","469,938"
"Arizona","Guinea","2019","1,169,329"
"Arizona","Guinea-Bissau","2016","32,007"
"Arizona","Guinea-Bissau","2018","11,500"
"Arizona","Guyana","2015","376,900"
"Arizona","Guyana","2016","283,772"
"Arizona","Guyana","2017","239,120"
"Arizona","Guyana","2018","1,391,880"
"Arizona","Guyana","2019","966,366"
"Arizona","Haiti","2015","96,935"
"Arizona","Haiti","2016","142,354"
"Arizona","Haiti","2017","274,726"
"Arizona","Haiti","2018","135,579"
"Arizona","Haiti","2019","347,606"
"Arizona","Honduras","2015","16,558,080"
"Arizona","Honduras","2016","12,212,645"
"Arizona","Honduras","2017","8,737,143"
"Arizona","Honduras","2018","8,833,930"
"Arizona","Honduras","2019","10,090,269"
"Arizona","Hong Kong","2015","420,420,627"
"Arizona","Hong Kong","2016","386,910,630"
"Arizona","Hong Kong","2017","425,462,920"
"Arizona","Hong Kong","2018","521,035,813"
"Arizona","Hong Kong","2019","575,267,062"
"Arizona","Hungary","2015","12,827,539"
"Arizona","Hungary","2016","7,997,882"
"Arizona","Hungary","2017","10,397,007"
"Arizona","Hungary","2018","15,406,916"
"Arizona","Hungary","2019","18,114,617"
"Arizona","Iceland","2015","928,022"
"Arizona","Iceland","2016","10,832,443"
"Arizona","Iceland","2017","980,668"
"Arizona","Iceland","2018","1,688,944"
"Arizona","Iceland","2019","2,741,715"
"Arizona","India","2015","102,718,442"
"Arizona","India","2016","114,404,261"
"Arizona","India","2017","157,459,176"
"Arizona","India","2018","131,458,629"
"Arizona","India","2019","816,119,192"
"Arizona","Indonesia","2015","79,098,941"
"Arizona","Indonesia","2016","46,837,824"
"Arizona","Indonesia","2017","49,650,202"
"Arizona","Indonesia","2018","60,718,320"
"Arizona","Indonesia","2019","48,395,084"
"Arizona","Iran","2015","1,024,430"
"Arizona","Iran","2016","128,502"
"Arizona","Iran","2017","2,291,585"
"Arizona","Iran","2018","173,597"
"Arizona","Iraq","2015","1,810,532"
"Arizona","Iraq","2016","1,857,351"
"Arizona","Iraq","2017","1,366,111"
"Arizona","Iraq","2018","1,258,176"
"Arizona","Iraq","2019","2,428,378"
"Arizona","Ireland","2015","255,629,884"
"Arizona","Ireland","2016","244,064,538"
"Arizona","Ireland","2017","184,574,224"
"Arizona","Ireland","2018","232,016,838"
"Arizona","Ireland","2019","260,554,965"
"Arizona","Israel","2015","252,748,313"
"Arizona","Israel","2016","220,676,604"
"Arizona","Israel","2017","280,086,786"
"Arizona","Israel","2018","346,682,708"
"Arizona","Israel","2019","436,590,534"
"Arizona","Italy","2015","345,403,239"
"Arizona","Italy","2016","156,844,331"
"Arizona","Italy","2017","170,775,715"
"Arizona","Italy","2018","201,252,376"
"Arizona","Italy","2019","181,911,806"
"Arizona","Jamaica","2015","5,784,976"
"Arizona","Jamaica","2016","687,040"
"Arizona","Jamaica","2017","1,411,310"
"Arizona","Jamaica","2018","1,369,269"
"Arizona","Jamaica","2019","2,524,149"
"Arizona","Japan","2015","545,157,970"
"Arizona","Japan","2016","635,766,643"
"Arizona","Japan","2017","604,330,060"
"Arizona","Japan","2018","755,018,215"
"Arizona","Japan","2019","806,951,634"
"Arizona","Jordan","2015","22,643,307"
"Arizona","Jordan","2016","3,754,612"
"Arizona","Jordan","2017","6,682,543"
"Arizona","Jordan","2018","5,852,785"
"Arizona","Jordan","2019","3,776,504"
"Arizona","Kazakhstan","2015","2,046,801"
"Arizona","Kazakhstan","2016","1,867,549"
"Arizona","Kazakhstan","2017","3,175,236"
"Arizona","Kazakhstan","2018","3,188,894"
"Arizona","Kazakhstan","2019","13,275,815"
"Arizona","Kenya","2015","2,582,144"
"Arizona","Kenya","2016","3,480,402"
"Arizona","Kenya","2017","3,345,403"
"Arizona","Kenya","2018","2,554,306"
"Arizona","Kenya","2019","4,106,154"
"Arizona","Kiribati","2018","3,400"
"Arizona","Korea, South","2015","364,399,261"
"Arizona","Korea, South","2016","1,306,214,102"
"Arizona","Korea, South","2017","350,238,434"
"Arizona","Korea, South","2018","371,689,266"
"Arizona","Korea, South","2019","472,361,119"
"Arizona","Kosovo","2015","19,496"
"Arizona","Kosovo","2016","36,833"
"Arizona","Kosovo","2017","28,250"
"Arizona","Kosovo","2018","161,325"
"Arizona","Kosovo","2019","31,576"
"Arizona","Kuwait","2015","9,434,423"
"Arizona","Kuwait","2016","14,700,281"
"Arizona","Kuwait","2017","28,143,375"
"Arizona","Kuwait","2018","20,831,589"
"Arizona","Kuwait","2019","11,555,187"
"Arizona","Kyrgyzstan","2015","590,164"
"Arizona","Kyrgyzstan","2016","352,656"
"Arizona","Kyrgyzstan","2017","1,201,767"
"Arizona","Kyrgyzstan","2018","522,040"
"Arizona","Kyrgyzstan","2019","390,207"
"Arizona","Laos","2015","36,339"
"Arizona","Laos","2016","132,769"
"Arizona","Laos","2017","109,305"
"Arizona","Laos","2018","30,998"
"Arizona","Laos","2019","159,607"
"Arizona","Latvia","2015","2,185,810"
"Arizona","Latvia","2016","2,312,471"
"Arizona","Latvia","2017","1,487,141"
"Arizona","Latvia","2018","1,230,707"
"Arizona","Latvia","2019","1,998,741"
"Arizona","Lebanon","2015","2,160,604"
"Arizona","Lebanon","2016","1,182,216"
"Arizona","Lebanon","2017","6,301,933"
"Arizona","Lebanon","2018","2,243,583"
"Arizona","Lebanon","2019","3,200,872"
"Arizona","Liberia","2015","380,778"
"Arizona","Liberia","2016","128,503"
"Arizona","Liberia","2017","47,587"
"Arizona","Liberia","2018","82,600"
"Arizona","Liberia","2019","78,118"
"Arizona","Libya","2015","552,511"
"Arizona","Libya","2016","99,700"
"Arizona","Libya","2017","793,131"
"Arizona","Libya","2018","467,683"
"Arizona","Libya","2019","476,655"
"Arizona","Liechtenstein","2015","23,651"
"Arizona","Liechtenstein","2016","8,174"
"Arizona","Liechtenstein","2017","18,048"
"Arizona","Liechtenstein","2018","49,433"
"Arizona","Liechtenstein","2019","72,180"
"Arizona","Lithuania","2015","5,589,153"
"Arizona","Lithuania","2016","9,356,721"
"Arizona","Lithuania","2017","10,590,088"
"Arizona","Lithuania","2018","12,143,718"
"Arizona","Lithuania","2019","19,494,998"
"Arizona","Luxembourg","2015","41,862,318"
"Arizona","Luxembourg","2016","7,134,131"
"Arizona","Luxembourg","2017","7,619,787"
"Arizona","Luxembourg","2018","51,090,142"
"Arizona","Luxembourg","2019","84,061,473"
"Arizona","Macau","2015","2,274,729"
"Arizona","Macau","2016","2,670,336"
"Arizona","Macau","2017","3,138,369"
"Arizona","Macau","2018","4,811,636"
"Arizona","Macau","2019","1,253,179"
"Arizona","Macedonia","2015","158,034"
"Arizona","Macedonia","2016","110,290"
"Arizona","Macedonia","2017","1,070,052"
"Arizona","Macedonia","2018","2,556,267"
"Arizona","Macedonia","2019","3,007,966"
"Arizona","Madagascar","2015","36,089"
"Arizona","Madagascar","2016","153,842"
"Arizona","Madagascar","2017","26,803"
"Arizona","Madagascar","2018","119,400"
"Arizona","Madagascar","2019","129,709"
"Arizona","Malawi","2015","32,595"
"Arizona","Malawi","2016","116,520"
"Arizona","Malawi","2017","39,306"
"Arizona","Malawi","2018","29,696"
"Arizona","Malawi","2019","41,029"
"Arizona","Malaysia","2015","388,861,483"
"Arizona","Malaysia","2016","407,464,546"
"Arizona","Malaysia","2017","335,347,979"
"Arizona","Malaysia","2018","444,766,872"
"Arizona","Malaysia","2019","500,923,414"
"Arizona","Maldives","2015","49,951"
"Arizona","Maldives","2016","107,660"
"Arizona","Maldives","2017","69,700"
"Arizona","Maldives","2018","95,105"
"Arizona","Maldives","2019","151,410"
"Arizona","Mali","2015","2,152,286"
"Arizona","Mali","2016","1,149,575"
"Arizona","Mali","2017","1,337,788"
"Arizona","Mali","2018","1,215,677"
"Arizona","Mali","2019","2,078,974"
"Arizona","Malta","2015","412,076"
"Arizona","Malta","2016","501,430"
"Arizona","Malta","2017","48,380,135"
"Arizona","Malta","2018","777,343"
"Arizona","Malta","2019","637,863"
"Arizona","Marshall Islands","2015","54,607"
"Arizona","Marshall Islands","2016","92,289"
"Arizona","Marshall Islands","2017","15,282"
"Arizona","Marshall Islands","2018","81,662"
"Arizona","Marshall Islands","2019","47,843"
"Arizona","Martinique","2015","49,202"
"Arizona","Martinique","2016","65,024"
"Arizona","Martinique","2017","14,582"
"Arizona","Martinique","2018","32,610"
"Arizona","Martinique","2019","546,681"
"Arizona","Mauritania","2015","1,270,154"
"Arizona","Mauritania","2016","789,537"
"Arizona","Mauritania","2017","1,348,772"
"Arizona","Mauritania","2018","3,690,082"
"Arizona","Mauritania","2019","1,265,090"
"Arizona","Mauritius","2015","324,589"
"Arizona","Mauritius","2016","890,562"
"Arizona","Mauritius","2017","409,602"
"Arizona","Mauritius","2018","28,446,727"
"Arizona","Mauritius","2019","505,436"
"Arizona","Mayotte","2015","736,593"
"Arizona","Mayotte","2016","227,481"
"Arizona","Mayotte","2019","146,320"
"Arizona","Mexico","2015","9,162,004,101"
"Arizona","Mexico","2016","8,285,204,791"
"Arizona","Mexico","2017","7,575,907,953"
"Arizona","Mexico","2018","7,653,010,696"
"Arizona","Mexico","2019","8,186,533,528"
"Arizona","Micronesia","2015","184,080"
"Arizona","Micronesia","2017","5,625"
"Arizona","Micronesia","2019","273,544"
"Arizona","Moldova","2015","42,706"
"Arizona","Moldova","2016","33,781"
"Arizona","Moldova","2017","31,940"
"Arizona","Moldova","2018","17,428"
"Arizona","Moldova","2019","636,690"
"Arizona","Monaco","2015","395,388"
"Arizona","Monaco","2016","131,301"
"Arizona","Monaco","2017","5,611"
"Arizona","Monaco","2018","11,200"
"Arizona","Monaco","2019","59,079"
"Arizona","Mongolia","2015","1,656,667"
"Arizona","Mongolia","2016","2,310,635"
"Arizona","Mongolia","2017","2,421,004"
"Arizona","Mongolia","2018","4,666,291"
"Arizona","Mongolia","2019","3,578,435"
"Arizona","Montenegro","2015","25,912"
"Arizona","Montenegro","2016","13,194"
"Arizona","Montenegro","2017","33,171"
"Arizona","Montenegro","2018","1,072,585"
"Arizona","Montenegro","2019","24,965"
"Arizona","Montserrat","2015","8,685"
"Arizona","Montserrat","2016","9,407"
"Arizona","Montserrat","2017","50,943"
"Arizona","Montserrat","2019","33,264"
"Arizona","Morocco","2015","4,828,498"
"Arizona","Morocco","2016","8,279,333"
"Arizona","Morocco","2017","9,867,661"
"Arizona","Morocco","2018","13,566,951"
"Arizona","Morocco","2019","16,262,005"
"Arizona","Mozambique","2015","1,581,549"
"Arizona","Mozambique","2016","44,762"
"Arizona","Mozambique","2017","94,994"
"Arizona","Mozambique","2018","40,450"
"Arizona","Mozambique","2019","39,178"
"Arizona","Namibia","2015","1,318,084"
"Arizona","Namibia","2016","849,483"
"Arizona","Namibia","2017","431,229"
"Arizona","Namibia","2018","1,221,714"
"Arizona","Namibia","2019","1,014,775"
"Arizona","Nauru","2015","369,988"
"Arizona","Nepal","2015","811,184"
"Arizona","Nepal","2016","458,852"
"Arizona","Nepal","2017","469,904"
"Arizona","Nepal","2018","9,414,481"
"Arizona","Nepal","2019","435,460"
"Arizona","Netherlands","2015","423,699,953"
"Arizona","Netherlands","2016","419,181,827"
"Arizona","Netherlands","2017","377,850,171"
"Arizona","Netherlands","2018","618,290,053"
"Arizona","Netherlands","2019","783,101,484"
"Arizona","New Caledonia","2015","929,306"
"Arizona","New Caledonia","2016","369,772"
"Arizona","New Caledonia","2017","298,683"
"Arizona","New Caledonia","2018","409,722"
"Arizona","New Caledonia","2019","1,160,237"
"Arizona","New Zealand","2015","42,153,362"
"Arizona","New Zealand","2016","43,690,693"
"Arizona","New Zealand","2017","53,040,895"
"Arizona","New Zealand","2018","56,109,594"
"Arizona","New Zealand","2019","80,680,663"
"Arizona","Nicaragua","2015","2,794,879"
"Arizona","Nicaragua","2016","2,473,366"
"Arizona","Nicaragua","2017","2,499,895"
"Arizona","Nicaragua","2018","3,316,198"
"Arizona","Nicaragua","2019","3,726,763"
"Arizona","Niger","2015","829,218"
"Arizona","Niger","2016","354,777"
"Arizona","Niger","2017","83,129"
"Arizona","Niger","2018","241,092"
"Arizona","Niger","2019","134,107"
"Arizona","Nigeria","2015","18,045,648"
"Arizona","Nigeria","2016","10,393,632"
"Arizona","Nigeria","2017","5,718,215"
"Arizona","Nigeria","2018","26,368,040"
"Arizona","Nigeria","2019","15,746,476"
"Arizona","Norway","2015","38,345,502"
"Arizona","Norway","2016","42,690,451"
"Arizona","Norway","2017","32,207,223"
"Arizona","Norway","2018","31,483,743"
"Arizona","Norway","2019","34,794,875"
"Arizona","Oman","2015","3,002,579"
"Arizona","Oman","2016","3,040,162"
"Arizona","Oman","2017","11,429,316"
"Arizona","Oman","2018","63,657,006"
"Arizona","Oman","2019","10,172,962"
"Arizona","Pakistan","2015","12,035,649"
"Arizona","Pakistan","2016","14,677,100"
"Arizona","Pakistan","2017","15,881,335"
"Arizona","Pakistan","2018","21,986,267"
"Arizona","Pakistan","2019","36,910,518"
"Arizona","Palau","2015","699,663"
"Arizona","Palau","2016","7,649"
"Arizona","Palau","2017","6,010"
"Arizona","Palau","2019","23,327"
"Arizona","Panama","2015","12,305,108"
"Arizona","Panama","2016","12,391,698"
"Arizona","Panama","2017","17,356,944"
"Arizona","Panama","2018","25,804,638"
"Arizona","Panama","2019","35,678,953"
"Arizona","Papua New Guinea","2015","1,448,797"
"Arizona","Papua New Guinea","2016","447,047"
"Arizona","Papua New Guinea","2017","811,980"
"Arizona","Papua New Guinea","2018","1,559,871"
"Arizona","Papua New Guinea","2019","718,805"
"Arizona","Paraguay","2015","513,088"
"Arizona","Paraguay","2016","357,010"
"Arizona","Paraguay","2017","542,272"
"Arizona","Paraguay","2018","383,282"
"Arizona","Paraguay","2019","366,215"
"Arizona","Peru","2015","46,782,732"
"Arizona","Peru","2016","34,530,650"
"Arizona","Peru","2017","26,191,131"
"Arizona","Peru","2018","42,724,271"
"Arizona","Peru","2019","56,681,247"
"Arizona","Philippines","2015","52,716,605"
"Arizona","Philippines","2016","76,767,878"
"Arizona","Philippines","2017","97,209,428"
"Arizona","Philippines","2018","112,944,456"
"Arizona","Philippines","2019","247,315,227"
"Arizona","Poland","2015","41,650,043"
"Arizona","Poland","2016","26,268,528"
"Arizona","Poland","2017","38,830,684"
"Arizona","Poland","2018","62,385,313"
"Arizona","Poland","2019","57,254,627"
"Arizona","Portugal","2015","33,570,123"
"Arizona","Portugal","2016","4,090,433"
"Arizona","Portugal","2017","7,369,959"
"Arizona","Portugal","2018","12,410,454"
"Arizona","Portugal","2019","10,772,706"
"Arizona","Qatar","2015","21,822,937"
"Arizona","Qatar","2016","22,674,963"
"Arizona","Qatar","2017","40,203,595"
"Arizona","Qatar","2018","26,139,872"
"Arizona","Qatar","2019","40,498,820"
"Arizona","Reunion","2015","20,059"
"Arizona","Reunion","2017","208,028"
"Arizona","Reunion","2018","184,763"
"Arizona","Reunion","2019","127,609"
"Arizona","Romania","2015","6,665,770"
"Arizona","Romania","2016","29,897,264"
"Arizona","Romania","2017","13,354,421"
"Arizona","Romania","2018","37,928,254"
"Arizona","Romania","2019","14,325,415"
"Arizona","Russia","2015","36,867,450"
"Arizona","Russia","2016","35,879,317"
"Arizona","Russia","2017","78,813,401"
"Arizona","Russia","2018","90,309,231"
"Arizona","Russia","2019","133,398,645"
"Arizona","Rwanda","2015","12,923"
"Arizona","Rwanda","2016","631,654"
"Arizona","Rwanda","2017","591,940"
"Arizona","Rwanda","2018","713,626"
"Arizona","Rwanda","2019","359,947"
"Arizona","Samoa","2016","129,000"
"Arizona","Samoa","2017","44,527"
"Arizona","Samoa","2018","30,000"
"Arizona","Samoa","2019","30,000"
"Arizona","Saudi Arabia","2015","248,243,628"
"Arizona","Saudi Arabia","2016","250,111,157"
"Arizona","Saudi Arabia","2017","271,547,661"
"Arizona","Saudi Arabia","2018","387,371,193"
"Arizona","Saudi Arabia","2019","427,946,142"
"Arizona","Senegal","2015","348,663"
